1000	-272.2	0.01	3.1	1.0	0.0	0.0	0.0
2000	-276.33	0.01	3.42	1.0	0.0	0.0	0.0
3000	-276.9	0.0	3.17	1.0	0.0	0.0	0.0
4000	-260.24	0.0	3.52	1.0	0.0	0.0	0.0
5000	-268.63	0.02	3.21	1.0	0.0	0.0	0.0
6000	-247.94	0.01	3.63	1.0	0.0	0.0	0.0
7000	-259.97	0.05	3.57	1.0	0.0	0.0	0.0
8000	-244.09	0.03	3.67	1.0	0.0	0.0	0.0
9000	-239.18	0.08	4.21	1.0	0.0	0.0	0.0
10000	-228.94	0.06	4.27	0.99	0.0	0.01	0.0
11000	-246.4	0.0	3.92	0.99	0.0	0.01	0.0
12000	-181.39	0.13	4.62	0.97	0.0	0.03	0.0
13000	-229.93	0.07	4.4	1.0	0.0	0.0	0.0
14000	-233.54	0.06	4.29	1.0	0.0	0.0	0.0
15000	-202.94	0.06	5.32	0.98	0.0	0.02	0.0
16000	-196.47	0.12	4.82	1.0	0.0	0.0	0.0
17000	-217.88	0.05	4.28	0.98	0.0	0.02	0.0
18000	-220.87	0.08	4.39	1.0	0.0	0.0	0.0
19000	-136.55	0.1	5.07	0.99	0.0	0.01	0.0
20000	-118.39	0.12	5.57	0.98	0.0	0.02	0.0
21000	-157.71	0.17	5.68	0.98	0.0	0.02	0.0
22000	-156.79	0.12	5.65	0.99	0.0	0.01	0.0
23000	-131.33	0.16	6.01	0.97	0.0	0.03	0.0
24000	-162.74	0.1	5.4	0.99	0.0	0.01	0.0
25000	-120.98	0.1	6.87	0.98	0.0	0.02	0.0
26000	-93.89	0.16	6.94	0.97	0.0	0.03	0.0
27000	-120.81	0.2	6.79	0.99	0.0	0.01	0.0
28000	-75.42	0.17	7.78	0.96	0.0	0.04	0.0
29000	-4.29	0.31	9.44	0.98	0.02	0.02	0.0
30000	3.33	0.3	9.77	0.94	0.0	0.06	0.0
31000	-44.0	0.2	8.11	0.97	0.02	0.03	0.0
32000	-23.69	0.27	9.32	0.99	0.0	0.01	0.0
33000	-34.77	0.17	8.3	0.97	0.01	0.03	0.0
34000	38.95	0.4	10.39	0.95	0.0	0.05	0.0
35000	67.54	0.4	10.78	0.95	0.0	0.05	0.0
36000	-8.64	0.34	9.36	0.97	0.01	0.03	0.0
37000	46.18	0.37	10.59	0.92	0.0	0.08	0.0
38000	17.55	0.36	9.95	0.97	0.01	0.03	0.0
39000	82.29	0.34	11.26	0.92	0.0	0.08	0.0
