100	-267.93	0.0	3.23	1.0	0.0	0.0	0.0
200	-279.39	0.0	3.15	1.0	0.0	0.0	0.0
300	-276.78	0.0	3.04	1.0	0.0	0.0	0.0
400	-265.33	0.0	3.22	1.0	0.0	0.0	0.0
500	-278.87	0.01	3.03	1.0	0.0	0.0	0.0
600	-282.37	0.0	2.89	1.0	0.0	0.0	0.0
700	-264.79	0.02	3.29	1.0	0.0	0.0	0.0
800	-271.14	0.0	3.06	1.0	0.0	0.0	0.0
900	-280.77	0.0	3.25	1.0	0.0	0.0	0.0
1000	-278.07	0.01	3.0	1.0	0.0	0.0	0.0
1100	-280.16	0.0	3.01	1.0	0.0	0.0	0.0
1200	-289.6	0.0	3.25	1.0	0.0	0.0	0.0
1300	-268.4	0.01	3.11	1.0	0.0	0.0	0.0
1400	-268.85	0.0	3.22	1.0	0.0	0.0	0.0
1500	-274.4	0.0	3.08	1.0	0.0	0.0	0.0
1600	-273.0	0.0	3.35	1.0	0.0	0.0	0.0
1700	-272.02	0.0	3.11	1.0	0.0	0.0	0.0
1800	-267.97	0.02	3.48	1.0	0.0	0.0	0.0
1900	-268.55	0.0	3.38	1.0	0.0	0.0	0.0
2000	-269.62	0.01	3.22	1.0	0.0	0.0	0.0
2100	-280.13	0.0	3.1	1.0	0.0	0.0	0.0
2200	-266.96	0.01	3.25	1.0	0.0	0.0	0.0
2300	-282.44	0.0	3.04	1.0	0.0	0.0	0.0
2400	-270.06	0.0	3.33	1.0	0.0	0.0	0.0
2500	-264.94	0.01	3.34	1.0	0.0	0.0	0.0
2600	-270.45	0.0	3.09	1.0	0.0	0.0	0.0
2700	-256.4	0.01	3.5	0.99	0.0	0.01	0.0
2800	-267.39	0.01	3.49	1.0	0.0	0.0	0.0
2900	-269.36	0.0	3.25	1.0	0.0	0.0	0.0
3000	-265.72	0.01	3.28	1.0	0.0	0.0	0.0
3100	-263.36	0.01	3.41	1.0	0.0	0.0	0.0
3200	-273.29	0.02	3.33	1.0	0.0	0.0	0.0
3300	-262.48	0.02	3.33	1.0	0.0	0.0	0.0
3400	-274.15	0.0	3.32	1.0	0.0	0.0	0.0
3500	-266.46	0.01	3.24	1.0	0.0	0.0	0.0
3600	-272.33	0.0	3.43	1.0	0.0	0.0	0.0
3700	-268.8	0.01	3.16	1.0	0.0	0.0	0.0
3800	-262.94	0.0	3.44	1.0	0.0	0.0	0.0
3900	-259.9	0.02	3.4	1.0	0.0	0.0	0.0
4000	-259.71	0.02	3.5	1.0	0.0	0.0	0.0
4100	-265.13	0.0	3.06	1.0	0.0	0.0	0.0
4200	-257.5	0.01	3.46	1.0	0.0	0.0	0.0
4300	-273.34	0.0	3.46	1.0	0.0	0.0	0.0
4400	-259.9	0.02	3.72	1.0	0.0	0.0	0.0
4500	-265.24	0.02	3.43	1.0	0.0	0.0	0.0
4600	-268.96	0.01	3.87	1.0	0.0	0.0	0.0
4700	-257.99	0.02	3.71	1.0	0.0	0.0	0.0
4800	-263.51	0.0	3.2	1.0	0.0	0.0	0.0
4900	-264.56	0.01	3.44	1.0	0.0	0.0	0.0
5000	-266.02	0.0	3.41	1.0	0.0	0.0	0.0
5100	-258.43	0.01	3.35	1.0	0.0	0.0	0.0
5200	-247.84	0.02	3.7	1.0	0.0	0.0	0.0
5300	-250.5	0.01	3.57	1.0	0.0	0.0	0.0
5400	-259.37	0.01	3.53	1.0	0.0	0.0	0.0
5500	-267.97	0.01	3.21	1.0	0.0	0.0	0.0
5600	-273.59	0.0	3.56	1.0	0.0	0.0	0.0
5700	-263.81	0.02	3.68	1.0	0.0	0.0	0.0
5800	-281.5	0.04	3.45	1.0	0.0	0.0	0.0
5900	-245.93	0.03	3.61	1.0	0.0	0.0	0.0
6000	-262.13	0.02	3.66	1.0	0.0	0.0	0.0
6100	-253.37	0.0	3.53	1.0	0.0	0.0	0.0
6200	-253.29	0.02	3.54	1.0	0.0	0.0	0.0
6300	-260.94	0.01	3.55	1.0	0.0	0.0	0.0
6400	-249.1	0.02	3.66	1.0	0.0	0.0	0.0
6500	-247.81	0.05	3.83	1.0	0.0	0.0	0.0
6600	-244.97	0.01	3.85	1.0	0.0	0.0	0.0
6700	-252.39	0.02	3.81	1.0	0.0	0.0	0.0
6800	-260.43	0.01	3.72	1.0	0.0	0.0	0.0
6900	-239.78	0.07	4.38	0.99	0.0	0.01	0.0
7000	-261.68	0.0	3.54	0.99	0.0	0.01	0.0
7100	-254.94	0.02	3.67	1.0	0.0	0.0	0.0
7200	-253.92	0.02	3.61	1.0	0.0	0.0	0.0
7300	-254.54	0.03	3.63	1.0	0.0	0.0	0.0
7400	-247.35	0.02	3.83	1.0	0.0	0.0	0.0
7500	-239.16	0.07	4.2	1.0	0.0	0.0	0.0
7600	-257.73	0.02	3.71	1.0	0.0	0.0	0.0
7700	-256.31	0.03	3.69	0.99	0.0	0.01	0.0
7800	-262.31	0.0	3.6	1.0	0.0	0.0	0.0
7900	-254.36	0.01	3.62	1.0	0.0	0.0	0.0
8000	-251.96	0.02	3.88	1.0	0.0	0.0	0.0
8100	-255.01	0.05	3.77	1.0	0.0	0.0	0.0
8200	-227.16	0.04	4.12	0.98	0.0	0.02	0.0
8300	-262.27	0.02	3.57	1.0	0.0	0.0	0.0
8400	-242.45	0.03	4.01	0.99	0.0	0.01	0.0
8500	-243.74	0.03	3.59	1.0	0.0	0.0	0.0
8600	-233.59	0.04	4.02	1.0	0.0	0.0	0.0
8700	-250.91	0.04	3.8	1.0	0.0	0.0	0.0
8800	-254.06	0.02	3.42	1.0	0.0	0.0	0.0
8900	-243.89	0.05	4.0	0.99	0.01	0.01	0.0
9000	-228.0	0.03	4.3	0.99	0.0	0.01	0.0
9100	-240.66	0.04	3.98	1.0	0.0	0.0	0.0
9200	-251.57	0.06	3.84	1.0	0.0	0.0	0.0
9300	-248.94	0.04	3.93	0.99	0.0	0.01	0.0
