1000	-280.25	0.0	3.03	1.0	0.0	0.0	0.0
2000	-273.8	0.02	3.4	1.0	0.0	0.0	0.0
3000	-285.92	0.02	3.15	1.0	0.0	0.0	0.0
4000	-277.95	0.01	3.31	1.0	0.0	0.0	0.0
5000	-275.87	0.01	3.2	1.0	0.0	0.0	0.0
6000	-259.79	0.07	3.42	0.98	0.0	0.02	0.0
7000	-254.82	0.02	3.83	1.0	0.0	0.0	0.0
8000	-275.57	0.03	3.6	1.0	0.0	0.0	0.0
9000	-238.57	0.06	3.99	1.0	0.0	0.0	0.0
10000	-241.92	0.03	3.96	0.99	0.0	0.01	0.0
11000	-217.05	0.07	4.3	1.0	0.01	0.0	0.0
12000	-237.91	0.1	4.02	1.0	0.0	0.0	0.0
13000	-231.03	0.07	4.23	0.99	0.0	0.01	0.0
14000	-209.58	0.12	4.77	0.98	0.0	0.02	0.0
15000	-184.23	0.09	4.26	0.99	0.0	0.01	0.0
16000	-198.79	0.1	4.77	0.98	0.0	0.02	0.0
17000	-227.44	0.08	4.24	0.98	0.0	0.02	0.0
18000	-175.26	0.1	5.65	0.97	0.0	0.03	0.0
19000	-194.73	0.07	5.09	0.99	0.0	0.01	0.0
20000	-191.56	0.06	5.37	0.99	0.0	0.01	0.0
21000	-202.04	0.1	5.68	1.0	0.0	0.0	0.0
22000	-193.16	0.04	5.47	0.99	0.0	0.01	0.0
23000	-118.77	0.18	6.06	0.98	0.0	0.02	0.0
24000	-117.2	0.15	6.08	1.0	0.0	0.0	0.0
25000	-149.1	0.13	6.01	0.96	0.02	0.04	0.0
26000	-80.09	0.18	7.52	0.97	0.0	0.03	0.0
27000	-101.04	0.19	8.04	0.94	0.0	0.06	0.0
28000	-80.79	0.24	8.15	0.99	0.0	0.01	0.0
29000	-58.87	0.23	8.84	0.98	0.0	0.02	0.0
30000	-68.85	0.2	7.62	0.97	0.0	0.03	0.0
31000	-97.73	0.27	7.92	0.98	0.0	0.02	0.0
32000	-71.43	0.18	7.66	0.99	0.0	0.01	0.0
33000	-14.17	0.24	9.48	0.99	0.0	0.01	0.0
34000	10.0	0.31	9.86	0.96	0.0	0.04	0.0
35000	28.49	0.41	10.28	0.96	0.0	0.04	0.0
36000	42.37	0.34	10.38	0.96	0.0	0.04	0.0
37000	54.9	0.43	11.22	0.89	0.01	0.11	0.0
38000	64.26	0.39	11.36	0.95	0.01	0.05	0.0
39000	155.35	0.49	13.13	0.89	0.0	0.11	0.0
40000	79.92	0.33	11.74	0.95	0.01	0.05	0.0
41000	138.1	0.53	12.8	0.95	0.0	0.05	0.0
42000	99.63	0.31	11.27	0.9	0.01	0.1	0.0
43000	176.26	0.58	13.4	0.93	0.02	0.07	0.0
44000	163.26	0.57	13.08	0.95	0.01	0.05	0.0
45000	178.39	0.55	13.57	0.9	0.02	0.1	0.0
46000	151.54	0.56	13.18	0.91	0.01	0.09	0.0
47000	176.91	0.53	13.92	0.95	0.0	0.05	0.0
48000	206.27	0.54	14.59	0.93	0.0	0.05	0.02
49000	285.24	0.75	16.69	0.87	0.01	0.12	0.01
50000	290.96	0.8	16.41	0.82	0.04	0.16	0.02
51000	314.03	0.75	17.58	0.92	0.01	0.08	0.0
52000	273.95	0.77	16.76	0.88	0.01	0.12	0.0
53000	332.07	0.9	18.69	0.9	0.02	0.08	0.02
54000	385.6	0.9	18.37	0.89	0.03	0.09	0.02
55000	312.21	0.67	16.77	0.88	0.02	0.09	0.03
56000	405.52	0.9	19.08	0.87	0.02	0.13	0.0
57000	493.45	1.13	22.16	0.78	0.02	0.17	0.05
58000	439.81	1.13	20.86	0.75	0.02	0.23	0.02
59000	421.08	0.89	19.72	0.84	0.07	0.13	0.03
60000	383.83	0.9	19.05	0.91	0.02	0.09	0.0
61000	344.51	0.87	18.86	0.87	0.0	0.11	0.02
62000	648.87	1.34	23.68	0.74	0.09	0.18	0.08
63000	551.88	1.11	22.45	0.88	0.03	0.09	0.03
64000	670.09	1.42	25.82	0.85	0.05	0.11	0.04
65000	525.98	0.94	22.1	0.84	0.04	0.13	0.03
66000	473.39	1.05	20.78	0.73	0.03	0.22	0.05
67000	612.43	1.27	25.46	0.82	0.12	0.13	0.05
68000	702.64	1.31	26.25	0.76	0.06	0.17	0.07
69000	769.95	1.57	27.88	0.77	0.05	0.11	0.12
70000	729.35	1.46	27.22	0.76	0.05	0.12	0.12
71000	621.42	1.19	24.43	0.78	0.01	0.2	0.02
72000	505.73	1.24	23.4	0.84	0.04	0.11	0.05
73000	641.15	1.5	27.94	0.83	0.02	0.09	0.08
74000	733.69	1.43	27.8	0.67	0.1	0.25	0.08
75000	662.37	1.28	26.31	0.76	0.05	0.16	0.08
76000	785.16	1.43	28.3	0.73	0.03	0.12	0.15
77000	659.53	1.44	29.29	0.71	0.09	0.1	0.19
78000	800.36	1.36	27.17	0.74	0.06	0.17	0.09
79000	801.68	1.79	32.58	0.63	0.06	0.23	0.14
80000	758.35	1.39	27.58	0.71	0.02	0.17	0.12
81000	867.49	1.65	29.41	0.59	0.12	0.17	0.24
82000	979.64	1.81	32.36	0.6	0.07	0.18	0.22
83000	738.25	1.32	26.78	0.82	0.04	0.09	0.09
84000	399.87	1.33	22.59	0.7	0.08	0.14	0.16
85000	894.3	1.64	29.55	0.49	0.03	0.22	0.29
86000	850.82	1.87	31.26	0.67	0.04	0.19	0.14
87000	971.69	1.86	33.27	0.63	0.11	0.16	0.21
88000	893.26	1.65	31.79	0.69	0.11	0.07	0.24
89000	648.71	1.38	27.95	0.79	0.07	0.11	0.1
90000	1074.75	1.99	34.3	0.66	0.11	0.17	0.17
91000	984.61	2.04	35.38	0.52	0.06	0.22	0.26
92000	1072.61	1.82	32.9	0.49	0.09	0.27	0.24
93000	1014.47	1.83	33.18	0.61	0.04	0.16	0.23
94000	885.03	1.86	32.67	0.44	0.06	0.26	0.3
95000	1132.14	2.16	34.93	0.51	0.06	0.17	0.32
96000	1229.88	2.17	38.06	0.63	0.12	0.16	0.21
97000	989.25	1.63	31.45	0.6	0.15	0.16	0.24
98000	983.07	1.85	34.0	0.37	0.11	0.25	0.38
99000	1034.39	2.03	36.62	0.41	0.08	0.31	0.28
100000	989.2	1.78	32.06	0.6	0.11	0.11	0.29
101000	1141.97	2.06	34.28	0.49	0.06	0.23	0.28
102000	1220.23	2.23	38.27	0.57	0.05	0.16	0.27
103000	869.9	1.81	29.04	0.29	0.09	0.16	0.55
104000	1227.66	2.08	37.6	0.37	0.08	0.22	0.41
105000	1292.11	2.31	38.27	0.55	0.16	0.13	0.32
106000	960.96	1.75	29.96	0.3	0.06	0.47	0.23
107000	1048.7	1.91	35.53	0.6	0.06	0.18	0.22
108000	1299.78	2.34	39.59	0.4	0.11	0.2	0.4
109000	1128.82	2.11	35.65	0.44	0.07	0.23	0.33
110000	1051.52	2.09	34.37	0.47	0.05	0.19	0.34
111000	1208.61	2.1	36.75	0.56	0.1	0.18	0.26
112000	1194.52	2.15	37.37	0.54	0.13	0.18	0.28
113000	1358.21	2.3	38.14	0.34	0.14	0.24	0.42
114000	1189.69	2.05	36.07	0.33	0.12	0.45	0.22
115000	1153.3	2.0	33.59	0.45	0.09	0.22	0.33
116000	1286.42	2.09	38.61	0.51	0.1	0.18	0.31
117000	951.26	1.72	30.65	0.43	0.1	0.26	0.31
118000	1447.4	2.52	42.41	0.39	0.15	0.15	0.46
119000	1341.56	2.3	38.58	0.47	0.1	0.11	0.42
120000	1043.79	2.43	39.17	0.28	0.06	0.11	0.61
121000	1370.16	2.21	39.15	0.3	0.06	0.24	0.46
