1000	-277.57	0.0	3.13	1.0	0.0	0.0	0.0
2000	-285.91	0.0	3.12	1.0	0.0	0.0	0.0
3000	-281.18	0.01	3.06	1.0	0.0	0.0	0.0
4000	-270.02	0.01	3.26	1.0	0.0	0.0	0.0
5000	-273.06	0.0	3.18	1.0	0.0	0.0	0.0
6000	-266.34	0.02	3.16	1.0	0.0	0.0	0.0
7000	-260.98	0.02	3.32	1.0	0.0	0.0	0.0
8000	-255.72	0.01	3.74	1.0	0.0	0.0	0.0
9000	-259.99	0.01	3.46	1.0	0.0	0.0	0.0
10000	-260.23	0.03	3.43	1.0	0.0	0.0	0.0
11000	-258.52	0.02	3.5	1.0	0.0	0.0	0.0
12000	-257.0	0.02	3.57	0.99	0.0	0.01	0.0
13000	-255.13	0.06	3.76	0.99	0.0	0.01	0.0
14000	-257.05	0.01	3.73	1.0	0.0	0.0	0.0
15000	-253.55	0.02	3.95	1.0	0.0	0.0	0.0
16000	-252.79	0.02	3.56	1.0	0.0	0.0	0.0
17000	-241.71	0.06	3.94	0.99	0.0	0.01	0.0
18000	-237.16	0.04	4.31	1.0	0.0	0.0	0.0
19000	-249.27	0.05	3.57	1.0	0.0	0.0	0.0
20000	-253.91	0.02	3.96	1.0	0.0	0.0	0.0
21000	-236.79	0.07	3.9	1.0	0.0	0.0	0.0
22000	-258.49	0.04	3.64	1.0	0.0	0.0	0.0
23000	-229.55	0.06	4.1	1.0	0.0	0.0	0.0
24000	-243.37	0.04	3.85	0.99	0.0	0.01	0.0
25000	-207.99	0.1	3.82	0.99	0.0	0.01	0.0
26000	-231.58	0.05	4.03	0.99	0.0	0.01	0.0
27000	-215.55	0.07	4.57	0.99	0.0	0.01	0.0
28000	-229.98	0.05	4.25	1.0	0.0	0.0	0.0
29000	-228.26	0.07	4.6	1.0	0.0	0.0	0.0
30000	-219.36	0.08	4.55	1.0	0.0	0.0	0.0
31000	-219.9	0.04	4.63	0.99	0.0	0.01	0.0
32000	-232.08	0.07	4.26	0.99	0.0	0.01	0.0
33000	-211.05	0.07	5.07	0.99	0.0	0.01	0.0
34000	-182.55	0.09	4.6	0.99	0.0	0.01	0.0
35000	-215.72	0.07	4.58	0.98	0.0	0.02	0.0
36000	-171.83	0.09	4.6	0.97	0.0	0.03	0.0
37000	-181.75	0.15	4.88	0.98	0.0	0.02	0.0
38000	-224.03	0.02	4.42	1.0	0.0	0.0	0.0
39000	-174.01	0.1	5.32	1.0	0.0	0.0	0.0
40000	-188.78	0.1	5.07	1.0	0.0	0.0	0.0
41000	-171.3	0.11	5.55	1.0	0.0	0.0	0.0
42000	-84.61	0.15	6.13	0.99	0.0	0.01	0.0
43000	-144.07	0.13	6.23	0.98	0.0	0.02	0.0
44000	-161.55	0.1	5.76	0.98	0.0	0.02	0.0
45000	-164.87	0.09	5.73	0.99	0.0	0.01	0.0
46000	-121.99	0.13	5.94	0.97	0.0	0.03	0.0
47000	-126.4	0.18	6.09	0.96	0.01	0.04	0.0
48000	-124.22	0.15	6.4	1.0	0.0	0.0	0.0
49000	-121.11	0.11	6.83	1.0	0.0	0.0	0.0
50000	-61.15	0.11	5.99	0.96	0.0	0.04	0.0
51000	-78.5	0.15	6.76	0.98	0.0	0.02	0.0
52000	-38.56	0.16	7.73	0.98	0.0	0.02	0.0
53000	-121.28	0.12	6.23	0.99	0.0	0.01	0.0
54000	-65.71	0.19	8.05	0.97	0.0	0.03	0.0
55000	-36.82	0.26	8.28	0.98	0.0	0.02	0.0
56000	-72.23	0.23	8.07	0.99	0.01	0.01	0.0
57000	-98.0	0.21	8.64	0.97	0.0	0.03	0.0
58000	-95.99	0.14	7.46	0.99	0.0	0.01	0.0
59000	-35.59	0.25	8.83	0.96	0.0	0.04	0.0
60000	-61.28	0.22	7.75	0.98	0.0	0.02	0.0
61000	-50.86	0.23	8.82	0.98	0.01	0.02	0.0
62000	-27.64	0.25	8.99	0.96	0.0	0.04	0.0
63000	2.07	0.2	9.08	0.97	0.02	0.03	0.0
64000	25.77	0.34	10.45	0.97	0.0	0.03	0.0
65000	12.14	0.29	10.05	0.97	0.0	0.03	0.0
