1000	-265.5	0.01	3.45	1.0	0.0	0.0	0.0
2000	-271.02	0.0	3.11	1.0	0.0	0.0	0.0
3000	-271.33	0.01	3.37	1.0	0.0	0.0	0.0
4000	-249.33	0.03	3.85	1.0	0.0	0.0	0.0
5000	-257.1	0.04	3.96	1.0	0.0	0.0	0.0
6000	-232.99	0.04	4.3	1.0	0.0	0.0	0.0
7000	-198.35	0.11	4.21	0.97	0.0	0.03	0.0
8000	-250.35	0.02	3.71	1.0	0.0	0.0	0.0
9000	-242.0	0.08	4.13	0.99	0.0	0.01	0.0
10000	-200.17	0.11	4.31	0.96	0.0	0.04	0.0
11000	-231.34	0.07	4.52	1.0	0.0	0.0	0.0
12000	-210.05	0.07	4.97	0.99	0.0	0.01	0.0
13000	-187.41	0.13	5.06	0.96	0.0	0.04	0.0
14000	-148.33	0.17	6.0	0.98	0.0	0.02	0.0
15000	-152.82	0.2	5.77	0.93	0.0	0.07	0.0
16000	-194.18	0.11	5.29	0.99	0.0	0.01	0.0
17000	-151.63	0.19	6.73	0.98	0.0	0.02	0.0
18000	-52.49	0.18	7.75	0.97	0.0	0.03	0.0
19000	-84.88	0.26	7.59	0.95	0.0	0.05	0.0
20000	-66.75	0.26	8.2	0.97	0.0	0.03	0.0
21000	-70.1	0.22	7.38	0.97	0.0	0.03	0.0
22000	-78.77	0.23	7.67	0.99	0.0	0.01	0.0
23000	-14.77	0.32	9.33	0.97	0.01	0.03	0.0
24000	-79.51	0.27	8.12	0.98	0.0	0.02	0.0
25000	39.02	0.28	10.55	0.96	0.0	0.04	0.0
26000	33.22	0.45	10.31	0.92	0.01	0.08	0.0
27000	31.76	0.28	9.73	0.93	0.01	0.07	0.0
28000	90.49	0.47	11.21	0.92	0.01	0.08	0.0
29000	159.22	0.47	13.21	0.9	0.0	0.1	0.0
30000	117.27	0.45	12.52	0.88	0.0	0.12	0.0
31000	155.25	0.41	12.6	0.9	0.02	0.1	0.0
32000	168.11	0.54	13.28	0.87	0.0	0.13	0.0
33000	222.21	0.63	14.39	0.87	0.02	0.13	0.0
34000	323.67	0.78	17.37	0.84	0.01	0.16	0.0
35000	282.67	0.73	16.45	0.83	0.0	0.15	0.02
36000	308.97	0.85	17.26	0.79	0.02	0.2	0.01
37000	402.78	1.04	19.38	0.91	0.06	0.09	0.0
38000	474.8	1.02	19.73	0.91	0.08	0.08	0.01
39000	580.21	1.11	22.42	0.82	0.09	0.18	0.0
40000	138.99	0.71	14.25	0.93	0.02	0.07	0.0
41000	499.72	1.14	20.64	0.78	0.02	0.1	0.12
42000	453.72	0.91	20.72	0.86	0.02	0.12	0.02
43000	640.79	1.33	25.7	0.82	0.02	0.16	0.02
44000	500.57	1.22	24.36	0.79	0.04	0.15	0.06
45000	817.3	1.56	27.6	0.75	0.06	0.14	0.11
46000	515.4	1.0	22.16	0.9	0.02	0.07	0.03
47000	633.23	1.16	23.94	0.83	0.05	0.14	0.03
48000	704.76	1.17	26.07	0.8	0.06	0.14	0.06
49000	721.39	1.26	26.07	0.75	0.08	0.14	0.11
50000	738.31	1.54	27.87	0.68	0.05	0.2	0.12
51000	583.93	1.3	23.28	0.8	0.03	0.11	0.09
52000	678.02	1.51	29.56	0.64	0.08	0.24	0.12
53000	792.48	1.63	30.51	0.61	0.02	0.2	0.19
54000	848.97	1.63	30.56	0.62	0.04	0.2	0.18
55000	895.57	1.65	30.34	0.8	0.07	0.05	0.15
56000	843.69	1.61	29.22	0.63	0.06	0.19	0.18
57000	692.56	1.62	29.14	0.62	0.09	0.21	0.17
58000	629.0	1.3	23.52	0.8	0.03	0.07	0.13
59000	1050.18	1.92	34.69	0.72	0.15	0.11	0.17
60000	1104.45	1.92	34.93	0.58	0.12	0.21	0.21
61000	1189.06	1.87	34.54	0.49	0.11	0.26	0.25
62000	1011.76	1.93	33.35	0.68	0.09	0.17	0.15
63000	1267.99	2.11	35.41	0.4	0.1	0.2	0.4
64000	1125.55	1.9	33.69	0.5	0.13	0.18	0.32
65000	1009.99	1.92	32.3	0.52	0.07	0.21	0.27
66000	1018.53	1.77	33.19	0.73	0.05	0.14	0.13
67000	1000.45	1.83	33.57	0.45	0.04	0.17	0.38
68000	1194.1	1.9	33.52	0.43	0.13	0.21	0.36
69000	761.31	1.65	29.67	0.57	0.07	0.16	0.27
70000	943.37	1.76	29.75	0.37	0.04	0.27	0.36
71000	1234.88	2.06	35.76	0.44	0.05	0.21	0.35
72000	1342.71	2.25	38.57	0.56	0.14	0.2	0.24
73000	1368.01	2.24	38.1	0.45	0.12	0.29	0.26
74000	1068.43	1.89	32.71	0.45	0.09	0.19	0.36
75000	1324.81	1.91	35.06	0.3	0.11	0.15	0.55
76000	806.63	1.68	26.05	0.37	0.06	0.36	0.27
77000	1244.01	2.27	37.17	0.51	0.11	0.14	0.35
78000	1409.36	2.23	37.56	0.34	0.11	0.13	0.53
79000	1591.07	2.49	42.1	0.37	0.11	0.22	0.41
80000	1390.41	2.16	38.71	0.42	0.17	0.17	0.41
81000	1460.83	2.3	40.54	0.3	0.11	0.28	0.42
82000	1051.46	1.82	32.18	0.63	0.11	0.12	0.25
83000	1334.37	2.25	34.82	0.34	0.12	0.23	0.43
84000	1324.58	1.98	36.31	0.28	0.09	0.18	0.54
85000	1498.62	2.33	39.55	0.34	0.16	0.39	0.27
86000	1349.85	2.21	38.62	0.31	0.16	0.39	0.3
87000	1593.74	2.5	41.81	0.32	0.13	0.21	0.47
88000	1103.6	2.17	36.2	0.48	0.08	0.14	0.38
89000	1166.88	1.71	33.36	0.51	0.09	0.18	0.31
90000	1422.94	2.2	38.18	0.43	0.2	0.15	0.42
91000	1304.41	2.0	35.86	0.54	0.17	0.16	0.3
92000	1512.77	2.49	38.98	0.4	0.19	0.2	0.4
93000	1447.57	2.27	39.62	0.46	0.15	0.08	0.46
94000	1498.83	2.42	42.9	0.31	0.05	0.19	0.5
95000	1705.24	2.43	42.6	0.32	0.26	0.14	0.54
96000	1405.35	2.23	37.78	0.33	0.09	0.13	0.54
97000	1350.15	2.21	36.61	0.4	0.21	0.18	0.42
98000	1607.78	2.41	41.93	0.32	0.14	0.22	0.46
99000	1174.41	1.98	34.56	0.52	0.09	0.11	0.37
100000	1336.11	2.24	36.32	0.43	0.06	0.28	0.29
