100	-275.64	0.0	3.2	1.0	0.0	0.0	0.0
200	-284.04	0.0	2.95	1.0	0.0	0.0	0.0
300	-258.83	0.0	3.15	1.0	0.0	0.0	0.0
400	-276.01	0.0	3.06	1.0	0.0	0.0	0.0
500	-274.36	0.01	3.18	1.0	0.0	0.0	0.0
600	-283.67	0.0	2.91	1.0	0.0	0.0	0.0
700	-270.75	0.0	3.34	1.0	0.0	0.0	0.0
800	-274.38	0.0	3.18	1.0	0.0	0.0	0.0
900	-282.68	0.02	3.33	1.0	0.0	0.0	0.0
1000	-276.31	0.0	3.1	1.0	0.0	0.0	0.0
1100	-284.22	0.0	3.24	1.0	0.0	0.0	0.0
1200	-278.41	0.0	3.09	1.0	0.0	0.0	0.0
1300	-272.39	0.0	3.28	1.0	0.0	0.0	0.0
1400	-255.83	0.01	3.54	1.0	0.0	0.0	0.0
1500	-279.24	0.01	2.91	1.0	0.0	0.0	0.0
1600	-268.01	0.0	3.25	1.0	0.0	0.0	0.0
1700	-265.48	0.0	3.08	1.0	0.0	0.0	0.0
1800	-275.9	0.02	3.44	1.0	0.0	0.0	0.0
1900	-273.7	0.01	3.39	1.0	0.0	0.0	0.0
2000	-280.56	0.0	3.3	1.0	0.0	0.0	0.0
2100	-264.85	0.0	3.45	1.0	0.0	0.0	0.0
2200	-275.17	0.0	3.39	1.0	0.0	0.0	0.0
2300	-271.64	0.0	3.23	1.0	0.0	0.0	0.0
2400	-267.49	0.01	3.33	1.0	0.0	0.0	0.0
2500	-269.38	0.0	3.53	1.0	0.0	0.0	0.0
2600	-262.72	0.0	3.22	1.0	0.0	0.0	0.0
2700	-260.32	0.01	3.6	1.0	0.0	0.0	0.0
2800	-267.28	0.01	3.34	0.99	0.0	0.01	0.0
2900	-255.02	0.02	3.55	1.0	0.0	0.0	0.0
3000	-280.81	0.0	3.43	1.0	0.0	0.0	0.0
3100	-271.19	0.02	3.42	1.0	0.0	0.0	0.0
3200	-235.57	0.01	4.0	1.0	0.0	0.0	0.0
3300	-256.54	0.03	3.79	1.0	0.0	0.0	0.0
3400	-253.65	0.02	3.9	1.0	0.0	0.0	0.0
3500	-262.9	0.02	3.84	1.0	0.0	0.0	0.0
3600	-258.82	0.03	3.55	0.98	0.0	0.02	0.0
3700	-271.77	0.01	3.57	1.0	0.0	0.0	0.0
3800	-252.65	0.01	3.76	0.99	0.0	0.01	0.0
3900	-271.03	0.03	3.19	1.0	0.0	0.0	0.0
4000	-254.43	0.02	3.83	1.0	0.0	0.0	0.0
4100	-255.88	0.02	3.67	1.0	0.0	0.0	0.0
4200	-258.22	0.02	3.64	1.0	0.0	0.0	0.0
4300	-251.0	0.03	4.1	1.0	0.0	0.0	0.0
4400	-265.5	0.05	3.58	1.0	0.0	0.0	0.0
4500	-261.71	0.02	3.6	1.0	0.0	0.0	0.0
4600	-263.06	0.02	3.5	1.0	0.0	0.0	0.0
4700	-247.38	0.02	4.0	0.99	0.0	0.01	0.0
4800	-260.97	0.04	3.71	1.0	0.0	0.0	0.0
4900	-245.77	0.01	3.72	1.0	0.0	0.0	0.0
5000	-250.01	0.01	3.66	1.0	0.0	0.0	0.0
5100	-246.59	0.02	3.94	1.0	0.0	0.0	0.0
5200	-256.83	0.05	3.6	1.0	0.0	0.0	0.0
5300	-227.55	0.04	4.51	1.0	0.0	0.0	0.0
5400	-247.29	0.02	3.82	1.0	0.0	0.0	0.0
5500	-261.25	0.02	3.96	1.0	0.0	0.0	0.0
5600	-236.18	0.03	3.9	0.99	0.0	0.01	0.0
5700	-251.45	0.04	3.79	1.0	0.0	0.0	0.0
5800	-233.92	0.04	3.97	1.0	0.0	0.0	0.0
5900	-243.5	0.05	4.3	1.0	0.0	0.0	0.0
6000	-252.34	0.05	3.95	1.0	0.0	0.0	0.0
6100	-241.74	0.07	4.2	0.99	0.0	0.01	0.0
6200	-242.88	0.03	3.94	1.0	0.0	0.0	0.0
6300	-247.72	0.06	4.07	1.0	0.0	0.0	0.0
6400	-191.7	0.1	4.24	1.0	0.0	0.0	0.0
6500	-238.47	0.05	4.04	1.0	0.0	0.0	0.0
6600	-250.74	0.06	4.08	1.0	0.0	0.0	0.0
6700	-211.56	0.09	4.37	0.98	0.0	0.02	0.0
6800	-232.32	0.06	3.91	1.0	0.0	0.0	0.0
6900	-248.77	0.03	4.13	1.0	0.0	0.0	0.0
7000	-242.05	0.04	4.16	1.0	0.0	0.0	0.0
7100	-240.87	0.04	3.71	0.98	0.0	0.02	0.0
7200	-237.17	0.02	4.12	0.99	0.0	0.01	0.0
7300	-223.52	0.1	4.28	1.0	0.0	0.0	0.0
7400	-239.0	0.06	4.17	1.0	0.0	0.0	0.0
7500	-216.83	0.1	4.27	0.98	0.0	0.02	0.0
7600	-223.39	0.1	4.47	1.0	0.0	0.0	0.0
7700	-245.65	0.06	4.22	1.0	0.0	0.0	0.0
7800	-221.23	0.03	4.47	0.98	0.0	0.02	0.0
7900	-230.83	0.07	4.19	1.0	0.0	0.0	0.0
8000	-221.48	0.08	4.4	1.0	0.0	0.0	0.0
8100	-231.06	0.08	4.37	0.99	0.0	0.01	0.0
8200	-218.69	0.07	4.69	1.0	0.0	0.0	0.0
8300	-229.2	0.05	4.12	1.0	0.0	0.0	0.0
8400	-232.13	0.08	4.75	1.0	0.0	0.0	0.0
8500	-228.2	0.06	4.08	0.99	0.0	0.01	0.0
8600	-230.72	0.07	4.34	1.0	0.0	0.0	0.0
8700	-225.64	0.06	4.21	1.0	0.0	0.0	0.0
8800	-239.07	0.06	4.35	0.99	0.0	0.01	0.0
8900	-242.23	0.05	4.31	1.0	0.0	0.0	0.0
9000	-238.3	0.05	4.67	1.0	0.0	0.0	0.0
9100	-212.87	0.1	4.51	0.99	0.0	0.01	0.0
9200	-220.84	0.07	4.7	0.99	0.0	0.01	0.0
9300	-229.99	0.06	4.27	1.0	0.0	0.0	0.0
9400	-180.44	0.11	4.62	0.99	0.0	0.01	0.0
9500	-165.62	0.09	4.3	0.99	0.0	0.01	0.0
