2019-04-01 19:27:01,402 [agent1_0_wrapper] INFO: STARTING STEP 30
2019-04-01 19:27:01,405 [agent1_0_wrapper] INFO: Chose action LEFT after 0.003s of thinking
2019-04-01 19:27:01,506 [agent1_0_wrapper] INFO: STARTING STEP 31
2019-04-01 19:27:01,510 [agent1_0_wrapper] INFO: Chose action LEFT after 0.003s of thinking
2019-04-01 19:27:01,611 [agent1_0_wrapper] INFO: STARTING STEP 32
2019-04-01 19:27:01,617 [agent1_0_wrapper] INFO: Chose action DOWN after 0.005s of thinking
2019-04-01 19:27:01,715 [agent1_0_wrapper] INFO: STARTING STEP 33
2019-04-01 19:27:01,721 [agent1_0_wrapper] INFO: Chose action WAIT after 0.006s of thinking
2019-04-01 19:27:01,819 [agent1_0_wrapper] INFO: STARTING STEP 34
2019-04-01 19:27:01,822 [agent1_0_wrapper] INFO: Chose action BOMB after 0.003s of thinking
2019-04-01 19:27:01,923 [agent1_0_wrapper] INFO: STARTING STEP 35
2019-04-01 19:27:01,926 [agent1_0_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 19:27:02,028 [agent1_0_wrapper] INFO: STARTING STEP 36
2019-04-01 19:27:02,031 [agent1_0_wrapper] INFO: Chose action LEFT after 0.002s of thinking
2019-04-01 19:27:02,133 [agent1_0_wrapper] INFO: STARTING STEP 37
2019-04-01 19:27:02,137 [agent1_0_wrapper] INFO: Chose action DOWN after 0.004s of thinking
2019-04-01 19:27:02,237 [agent1_0_wrapper] INFO: STARTING STEP 38
2019-04-01 19:27:02,240 [agent1_0_wrapper] INFO: Chose action BOMB after 0.003s of thinking
2019-04-01 19:27:02,341 [agent1_0_wrapper] INFO: STARTING STEP 39
2019-04-01 19:27:02,345 [agent1_0_wrapper] INFO: Chose action UP after 0.003s of thinking
2019-04-01 19:27:02,446 [agent1_0_wrapper] INFO: STARTING STEP 40
2019-04-01 19:27:02,449 [agent1_0_wrapper] INFO: Chose action UP after 0.003s of thinking
